latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.134,23.688,330.7,1,1,2021-02-13,1150,A,41,6.0NRT,314.1,10,D
6.505,19.452,327.7,1.7,1.3,2021-02-13,1150,A,75,6.0NRT,307.9,29.6,D
5.72,14.466,322.7,4.4,1.9,2021-02-13,1150,A,68,6.0NRT,303.5,94,D
8.245,31.676,347.8,2.8,1.6,2021-02-13,1150,A,93,6.0NRT,314.1,167.9,D
8.242,31.651,349.4,2.7,1.6,2021-02-13,1150,A,94,6.0NRT,315.2,172.3,D
7.283,24.663,328.3,1,1,2021-02-13,1150,A,51,6.0NRT,314.2,7.5,D
6.819,21.467,321.5,1.2,1.1,2021-02-13,1150,A,48,6.0NRT,309.9,8,D
6.517,19.45,335.6,1.7,1.3,2021-02-13,1150,A,84,6.0NRT,310,51.4,D
6.464,19.102,320.3,1.8,1.3,2021-02-13,1150,A,59,6.0NRT,292.2,20.2,D
6.255,17.74,319.7,2.4,1.5,2021-02-13,1150,A,55,6.0NRT,304.4,25.1,D
5.712,14.305,323.2,4.5,2,2021-02-13,1150,A,70,6.0NRT,302.9,97.2,D
8.259,31.674,359.8,2.8,1.6,2021-02-13,1150,A,99,6.0NRT,315.6,294.7,D
8.256,31.649,342.9,2.7,1.6,2021-02-13,1150,A,89,6.0NRT,313.8,121.4,D
7.101,23.331,328.4,1,1,2021-02-13,1150,A,67,6.0NRT,315.7,9.3,D
6.519,19.386,353.4,1.7,1.3,2021-02-13,1150,A,96,6.0NRT,304.9,132.6,D
6.318,18.063,333.6,2.2,1.4,2021-02-13,1150,A,83,6.0NRT,304.1,72.1,D
6.186,17.21,318.4,2.6,1.6,2021-02-13,1150,A,58,6.0NRT,304.4,20.6,D
7.101,23.278,329,1,1,2021-02-13,1150,A,68,6.0NRT,313.4,11,D
7.089,23.195,340.5,1,1,2021-02-13,1150,A,85,6.0NRT,310.3,30.7,D
7.088,23.186,329.5,1,1,2021-02-13,1150,A,52,6.0NRT,309.3,14.3,D
6.731,20.825,324,1.4,1.2,2021-02-13,1150,A,58,6.0NRT,311.4,9.3,D
6.516,19.46,329.8,1.7,1.3,2021-02-13,1150,A,77,6.0NRT,309.4,34.2,D
6.514,19.445,331.5,1.7,1.3,2021-02-13,1150,A,79,6.0NRT,309.6,39.1,D
8.233,31.672,372.4,2.8,1.6,2021-02-13,1150,A,100,6.0NRT,316.1,448.5,D
8.23,31.647,368,2.7,1.6,2021-02-13,1150,A,100,6.0NRT,318,376.1,D
7.169,23.677,334.5,1,1,2021-02-13,1150,A,53,6.0NRT,314.6,16.8,D
7.098,23.193,330,1,1,2021-02-13,1150,A,67,6.0NRT,310.4,16.4,D
6.703,20.576,320.8,1.4,1.2,2021-02-13,1150,A,42,6.0NRT,305.9,8.7,D
6.701,20.563,321.5,1.4,1.2,2021-02-13,1150,A,54,6.0NRT,306.1,10.6,D
6.515,19.381,353.9,1.7,1.3,2021-02-13,1150,A,96,6.0NRT,303.4,136.6,D
8.499,33.757,327.1,4.1,1.9,2021-02-13,1150,A,70,6.0NRT,306.3,81.5,D
8.247,31.67,351.9,2.8,1.6,2021-02-13,1150,A,95,6.0NRT,314.3,202.1,D
8.244,31.645,333,2.7,1.6,2021-02-13,1150,A,37,6.0NRT,314.5,47.9,D
7.512,26.037,330.8,1.1,1,2021-02-13,1150,A,59,6.0NRT,317.6,10,D
7.51,26.027,329.2,1.1,1,2021-02-13,1150,A,47,6.0NRT,314.7,7.9,D
7.178,23.676,330.3,1,1,2021-02-13,1150,A,20,6.0NRT,313.3,10.6,D
7.177,23.667,333,1,1,2021-02-13,1150,A,46,6.0NRT,314.7,13.5,D
6.891,21.738,333.7,1.2,1.1,2021-02-13,1150,A,80,6.0NRT,313.5,23.1,D
6.487,19.127,318,1.8,1.3,2021-02-13,1150,A,28,6.0NRT,293.5,12.4,D
6.319,18.078,320.6,2.2,1.4,2021-02-13,1150,A,38,6.0NRT,304.6,23,D
6.316,18.058,322.3,2.2,1.4,2021-02-13,1150,A,53,6.0NRT,303.2,29.3,D
6.264,17.734,320.3,2.4,1.5,2021-02-13,1150,A,49,6.0NRT,306,26.1,D
5.728,14.499,318.3,4.3,1.9,2021-02-13,1150,A,46,6.0NRT,301.3,60,D
5.722,14.461,321.8,4.4,1.9,2021-02-13,1150,A,63,6.0NRT,303.6,84.8,D
8.262,31.668,361.5,2.8,1.6,2021-02-13,1150,A,100,6.0NRT,315.7,313.2,D
6.758,20.796,327.8,1.4,1.2,2021-02-13,1150,A,73,6.0NRT,309.5,17,D
6.329,18.056,322.7,2.2,1.4,2021-02-13,1150,A,34,6.0NRT,305.4,29.6,D
5.712,14.301,324.4,4.5,2,2021-02-13,1150,A,71,6.0NRT,303,109.2,D
6.914,21.757,328.6,1.2,1.1,2021-02-13,1150,A,68,6.0NRT,311.5,14.5,D
6.902,21.682,321.8,1.2,1.1,2021-02-13,1150,A,39,6.0NRT,310.1,9.8,D
6.683,20.235,320.8,1.5,1.2,2021-02-13,1150,A,49,6.0NRT,307.3,13.1,D
6.681,20.222,322.2,1.5,1.2,2021-02-13,1150,A,58,6.0NRT,306.4,15.4,D
6.487,18.975,339.6,1.9,1.3,2021-02-13,1150,A,87,6.0NRT,302.3,80.1,D
6.485,18.959,343.4,1.9,1.3,2021-02-13,1150,A,90,6.0NRT,300.9,97.7,D
6.329,17.975,318.3,2.3,1.5,2021-02-13,1150,A,36,6.0NRT,302.4,21.3,D
7.406,25.082,338.3,1,1,2021-02-13,1150,A,80,6.0NRT,315.8,22.5,D
6.923,21.755,360.9,1.2,1.1,2021-02-13,1150,A,100,6.0NRT,311.6,94.3,D
6.922,21.744,337.1,1.2,1.1,2021-02-13,1150,A,84,6.0NRT,312.3,29.9,D
6.912,21.68,334.8,1.2,1.1,2021-02-13,1150,A,81,6.0NRT,311.1,30.3,D
6.911,21.67,320.6,1.2,1.1,2021-02-13,1150,A,33,6.0NRT,307.8,8.6,D
6.955,21.901,324.3,1.2,1.1,2021-02-13,1150,A,62,6.0NRT,308,12,D
6.825,21.03,326.5,1.3,1.1,2021-02-13,1150,A,70,6.0NRT,312,11.7,D
6.184,16.888,319.5,2.8,1.6,2021-02-13,1150,A,61,6.0NRT,305.6,27.2,D
6.18,16.863,321.4,2.8,1.6,2021-02-13,1150,A,66,6.0NRT,306.2,35.8,D
6.904,21.493,323.9,1.2,1.1,2021-02-13,1150,A,60,6.0NRT,309.2,12.3,D
6.888,21.382,334.9,1.2,1.1,2021-02-13,1150,A,81,6.0NRT,308.7,32.3,D
6.886,21.371,345,1.3,1.1,2021-02-13,1150,A,90,6.0NRT,308.9,55.4,D
6.243,17.171,320.9,2.6,1.6,2021-02-13,1150,A,64,6.0NRT,306.6,31,D
6.24,17.148,322.1,2.6,1.6,2021-02-13,1150,A,67,6.0NRT,303.5,36.7,D
6.027,15.806,324.4,3.4,1.7,2021-02-13,1150,A,72,6.0NRT,307,63.9,D
6.022,15.776,325.5,3.4,1.7,2021-02-13,1150,A,74,6.0NRT,307.4,71.3,D
6.85,21.062,324.5,1.3,1.1,2021-02-13,1150,A,63,6.0NRT,312.1,7.5,D
6.586,19.306,322.7,1.8,1.3,2021-02-13,1150,A,64,6.0NRT,301.9,27.1,D
6.396,18.066,360.8,2.2,1.4,2021-02-13,1150,A,100,6.0NRT,312.9,237.7,D
5.951,15.231,324.6,3.8,1.8,2021-02-13,1150,A,72,6.0NRT,303.1,95.5,D
8.078,29.646,345.9,1.9,1.3,2021-02-13,1150,A,91,6.0NRT,312.8,87.8,D
7.192,23.33,346,1,1,2021-02-13,1150,A,90,6.0NRT,313.7,38.4,D
7.191,23.321,338,1,1,2021-02-13,1150,A,83,6.0NRT,311.8,24.4,D
7.38,24.564,338.7,1,1,2021-02-13,1150,A,81,6.0NRT,314.8,22.7,D
7.379,24.555,342.2,1,1,2021-02-13,1150,A,85,6.0NRT,315.1,28.1,D
6.824,20.829,323.7,1.4,1.2,2021-02-13,1150,A,51,6.0NRT,309.2,8.4,D
6.586,19.315,319.3,1.8,1.3,2021-02-13,1150,A,24,6.0NRT,300.2,16.7,D
6.188,16.88,323.7,2.8,1.6,2021-02-13,1150,A,70,6.0NRT,306.2,42.3,D
7.387,24.553,414.4,1,1,2021-02-13,1150,A,100,6.0NRT,320.7,332.8,D
7.386,24.544,350.2,1,1,2021-02-13,1150,A,93,6.0NRT,313.8,43.4,D
7.122,22.723,322.5,1.1,1,2021-02-13,1150,A,37,6.0NRT,311.3,7.5,D
6.887,21.168,337.8,1.3,1.1,2021-02-13,1150,A,84,6.0NRT,315,30.5,D
6.885,21.156,351.9,1.3,1.1,2021-02-13,1150,A,95,6.0NRT,313.1,68.9,D
6.399,18.078,342,2.2,1.4,2021-02-13,1150,A,89,6.0NRT,312.8,105.5,D
6.396,18.059,350.2,2.2,1.4,2021-02-13,1150,A,95,6.0NRT,312,154.2,D
6.249,17.164,324,2.6,1.6,2021-02-13,1150,A,53,6.0NRT,306.6,41.3,D
6.023,15.8,321.6,3.4,1.7,2021-02-13,1150,A,35,6.0NRT,307,43.5,D
8.086,29.655,352.7,1.9,1.3,2021-02-13,1150,A,95,6.0NRT,314.7,134.4,D
7.22,23.329,328.7,1,1,2021-02-13,1150,A,67,6.0NRT,313.5,9.5,D
6.981,21.718,323.4,1.2,1.1,2021-02-13,1150,A,59,6.0NRT,310.2,11.3,D
6.484,18.526,317.9,2,1.4,2021-02-13,1150,A,38,6.0NRT,286.8,27.5,D
6.038,15.797,326.7,3.4,1.7,2021-02-13,1150,A,75,6.0NRT,307.7,77.4,D
8.1,29.67,340.5,1.9,1.3,2021-02-13,1150,A,86,6.0NRT,311.3,82.4,D
8.098,29.653,336.1,1.9,1.3,2021-02-13,1150,A,64,6.0NRT,311.3,58.7,D
6.7,19.817,325.4,1.6,1.2,2021-02-13,1150,A,40,6.0NRT,309,17.6,D
5.958,15.223,324.3,3.8,1.8,2021-02-13,1150,A,71,6.0NRT,303.2,94.8,D
8.069,29.338,331.7,1.8,1.3,2021-02-13,1150,A,74,6.0NRT,316.9,19.9,D
6.579,18.971,325.8,1.9,1.3,2021-02-13,1150,A,71,6.0NRT,304.1,30.6,D
7.964,28.46,339.2,1.5,1.2,2021-02-13,1150,A,75,6.0NRT,316.1,36.9,D
7.016,21.756,323.7,1.2,1.1,2021-02-13,1150,A,60,6.0NRT,309.6,10.6,D
6.789,20.252,322.4,1.5,1.2,2021-02-13,1150,A,53,6.0NRT,308.4,12.8,D
6.728,19.856,324.9,1.6,1.2,2021-02-13,1150,A,58,6.0NRT,303.9,22.6,D
6.593,18.985,323.4,1.9,1.3,2021-02-13,1150,A,46,6.0NRT,304.6,26.2,D
6.591,18.969,339.6,1.9,1.3,2021-02-13,1150,A,87,6.0NRT,304.8,78.9,D
6.486,18.299,327,2.1,1.4,2021-02-13,1150,A,74,6.0NRT,307.1,36,D
6.676,19.443,334.6,1.7,1.3,2021-02-13,1150,A,82,6.0NRT,309.6,44.1,D
6.585,18.85,318.8,1.9,1.3,2021-02-13,1150,A,46,6.0NRT,303,17.7,D
6.05,15.48,322.8,3.6,1.8,2021-02-13,1150,A,68,6.0NRT,306.2,62.3,D
8.38,31.425,337.7,2.6,1.6,2021-02-13,1150,A,82,6.0NRT,314.5,91.9,D
7.879,27.67,331.6,1.4,1.2,2021-02-13,1150,A,57,6.0NRT,318.1,10.9,D
7.189,22.8,329.4,1.1,1,2021-02-13,1150,A,71,6.0NRT,311.2,16,D
6.997,21.495,325.2,1.2,1.1,2021-02-13,1150,A,43,6.0NRT,310.1,10.4,D
6.995,21.484,333.1,1.2,1.1,2021-02-13,1150,A,79,6.0NRT,310.8,23.1,D
6.894,20.805,322.7,1.4,1.2,2021-02-13,1150,A,57,6.0NRT,307.1,7.7,D
6.666,19.303,319.7,1.8,1.3,2021-02-13,1150,A,31,6.0NRT,304.3,12.6,D
6.61,18.932,326.2,1.9,1.3,2021-02-13,1150,A,72,6.0NRT,300.8,33.4,D
6.607,18.916,321.7,1.9,1.3,2021-02-13,1150,A,56,6.0NRT,304.9,21.2,D
6.604,18.899,332,1.9,1.3,2021-02-13,1150,A,80,6.0NRT,306.5,52.6,D
6.482,18.105,325.9,2.2,1.4,2021-02-13,1150,A,72,6.0NRT,306,31.6,D
6.466,18.007,325.2,2.2,1.4,2021-02-13,1150,A,63,6.0NRT,305.7,29.7,D
8.394,31.423,335.1,2.6,1.6,2021-02-13,1150,A,76,6.0NRT,315,73.8,D
7.194,22.77,324.1,1.1,1,2021-02-13,1150,A,35,6.0NRT,310.6,8.5,D
6.947,21.088,333.1,1.3,1.1,2021-02-13,1150,A,79,6.0NRT,313.2,23.7,D
6.678,19.301,323.5,1.8,1.3,2021-02-13,1150,A,65,6.0NRT,305.3,21,D
7.269,23.218,331.4,1,1,2021-02-13,1150,A,74,6.0NRT,310.3,19,D
7.267,23.209,332.1,1,1,2021-02-13,1150,A,75,6.0NRT,309.5,20.6,D
7.227,22.93,325.5,1.1,1,2021-02-13,1150,A,57,6.0NRT,312.4,9.9,D
6.922,20.85,337,1.3,1.1,2021-02-13,1150,A,84,6.0NRT,310.8,34.3,D
6.918,20.845,329.8,1.3,1.1,2021-02-13,1150,A,72,6.0NRT,311,19.1,D
6.677,19.312,321.8,1.7,1.3,2021-02-13,1150,A,35,6.0NRT,305.3,15,D
6.674,19.297,324.6,1.8,1.3,2021-02-13,1150,A,61,6.0NRT,304.9,21.9,D
6.612,18.91,328.2,1.9,1.3,2021-02-13,1150,A,74,6.0NRT,306,38,D
6.609,18.893,324.1,1.9,1.3,2021-02-13,1150,A,57,6.0NRT,306.4,26.5,D
6.48,18.1,325.3,2.2,1.4,2021-02-13,1150,A,52,6.0NRT,305.7,28,D
6.043,15.476,319.7,3.6,1.8,2021-02-13,1150,A,55,6.0NRT,305.6,38.8,D
8.384,31.419,346,2.6,1.6,2021-02-13,1150,A,91,6.0NRT,315.7,153.6,D
7.293,23.265,324.5,1,1,2021-02-13,1150,A,27,6.0NRT,306.4,8.3,D
6.967,21.091,324.1,1.3,1.1,2021-02-13,1150,A,38,6.0NRT,310.5,8.1,D
6.928,20.844,326.8,1.3,1.1,2021-02-13,1150,A,42,6.0NRT,309,13.1,D
6.477,18,327.1,2.2,1.4,2021-02-13,1150,A,58,6.0NRT,305.4,33.8,D
7.302,23.264,330,1,1,2021-02-13,1150,A,43,6.0NRT,307.1,14.8,D
7.227,22.75,323.8,1.1,1,2021-02-13,1150,A,50,6.0NRT,311.3,8.7,D
7.225,22.741,351.9,1.1,1,2021-02-13,1150,A,95,6.0NRT,313.5,58.3,D
7.224,22.731,365.9,1.1,1,2021-02-13,1150,A,100,6.0NRT,312.9,99.1,D
7.222,22.722,331.2,1.1,1,2021-02-13,1150,A,75,6.0NRT,309.4,19.8,D
8.27,30.286,338.7,2.1,1.4,2021-02-13,1150,A,80,6.0NRT,310.2,95.4,D
7.311,23.263,328.2,1,1,2021-02-13,1150,A,51,6.0NRT,306.3,14.1,D
7.233,22.73,360.2,1.1,1,2021-02-13,1150,A,100,6.0NRT,313,81.5,D
7.232,22.72,384.5,1.1,1,2021-02-13,1150,A,100,6.0NRT,315.3,176.7,D
7.092,21.782,322.1,1.2,1.1,2021-02-13,1150,A,39,6.0NRT,309.9,8.6,D
6.862,20.276,354.8,1.5,1.2,2021-02-13,1150,A,97,6.0NRT,309.9,103.8,D
6.768,19.668,321.6,1.6,1.3,2021-02-13,1150,A,55,6.0NRT,308.2,14,D
6.5,17.976,328.3,2.2,1.4,2021-02-13,1150,A,76,6.0NRT,305.4,43.4,D
8.087,28.784,364.8,1.6,1.3,2021-02-13,1150,A,100,6.0NRT,314.3,151.7,D
7.166,22.211,331.3,1.1,1.1,2021-02-13,1150,A,76,6.0NRT,308.1,22.1,D
7.164,22.201,322.8,1.1,1.1,2021-02-13,1150,A,46,6.0NRT,306.6,10.5,D
6.873,20.274,337,1.5,1.2,2021-02-13,1150,A,84,6.0NRT,308.9,43.7,D
6.871,20.261,327.1,1.5,1.2,2021-02-13,1150,A,39,6.0NRT,307.7,18.8,D
6.848,20.114,322,1.5,1.2,2021-02-13,1150,A,56,6.0NRT,308.6,15.4,D
6.538,18.13,330.9,2.2,1.4,2021-02-13,1150,A,79,6.0NRT,303.6,53.2,D
6.513,17.974,321,2.2,1.4,2021-02-13,1150,A,57,6.0NRT,304.3,17.8,D
8.795,34.29,348.7,4.5,2,2021-02-13,1150,A,94,6.0NRT,305.6,411.8,D
8.79,34.25,350.4,4.5,1.9,2021-02-13,1150,A,95,6.0NRT,309.1,429.9,D
8.098,28.782,344.4,1.6,1.3,2021-02-13,1150,A,88,6.0NRT,317.9,52.5,D
6.722,19.225,323.4,1.8,1.3,2021-02-13,1150,A,63,6.0NRT,302.1,22.7,D
7.061,21.31,326.8,1.3,1.1,2021-02-13,1150,A,69,6.0NRT,311.7,11.6,D
7.059,21.298,331.6,1.3,1.1,2021-02-13,1150,A,77,6.0NRT,311.8,20.2,D
6.771,19.391,322.3,1.7,1.3,2021-02-13,1150,A,51,6.0NRT,308.1,15.4,D
8.886,34.602,319.8,4.8,2,2021-02-13,1150,A,44,6.0NRT,300.3,98.2,D
8.069,28.315,332.3,1.5,1.2,2021-02-13,1150,A,70,6.0NRT,318.2,17,D
8.067,28.301,335.4,1.5,1.2,2021-02-13,1150,A,76,6.0NRT,317.8,25.3,D
6.609,18.256,327.7,2.1,1.4,2021-02-13,1150,A,45,6.0NRT,310.9,26.9,D
7.31,22.873,324.9,1.1,1,2021-02-13,1150,A,58,6.0NRT,309.5,11.1,D
6.904,20.119,324.7,1.5,1.2,2021-02-13,1150,A,66,6.0NRT,308.3,18.4,D
6.844,19.716,319.9,1.6,1.3,2021-02-13,1150,A,33,6.0NRT,305,14,D
6.734,18.992,323.5,1.8,1.3,2021-02-13,1150,A,52,6.0NRT,301.1,23,D
8.797,34.282,350.7,4.5,2,2021-02-13,1150,A,95,6.0NRT,305.9,452.4,D
8.793,34.242,335.4,4.5,1.9,2021-02-13,1150,A,84,6.0NRT,308.8,198.9,D
8.072,28.308,335.2,1.5,1.2,2021-02-13,1150,A,75,6.0NRT,318.4,21.9,D
6.598,18.251,327.8,2.1,1.4,2021-02-13,1150,A,35,6.0NRT,309.9,26.6,D
7.961,27.38,337.4,1.3,1.1,2021-02-13,1150,A,75,6.0NRT,320,22.7,D
6.907,20.112,328.3,1.5,1.2,2021-02-13,1150,A,72,6.0NRT,308.3,26.6,D
6.916,20.097,330.3,1.5,1.2,2021-02-13,1150,A,75,6.0NRT,308,30.8,D
6.743,19,319.9,1.8,1.3,2021-02-13,1150,A,23,6.0NRT,299.1,14.3,D
6.741,18.984,327.7,1.8,1.3,2021-02-13,1150,A,73,6.0NRT,301,35.2,D
6.738,18.967,322,1.9,1.3,2021-02-13,1150,A,45,6.0NRT,301.5,20.1,D
8.887,34.596,320.6,4.8,2,2021-02-13,1150,A,54,6.0NRT,300.8,105.6,D
7.189,21.814,326.3,1.2,1.1,2021-02-13,1150,A,67,6.0NRT,310,13.8,D
7.629,24.763,333.5,1,1,2021-02-13,1150,A,70,6.0NRT,317.3,12.4,D
7.627,24.754,338.2,1,1,2021-02-13,1150,A,79,6.0NRT,317.2,20,D
7.239,22.081,330,1.1,1.1,2021-02-13,1150,A,74,6.0NRT,310,22.2,D
7.133,21.372,329.7,1.2,1.1,2021-02-13,1150,A,73,6.0NRT,312.9,17.1,D
6.864,19.616,325.1,1.6,1.3,2021-02-13,1150,A,63,6.0NRT,308.1,22.2,D
6.741,18.83,326.7,1.9,1.3,2021-02-13,1150,A,71,6.0NRT,307.5,33.9,D
7.929,26.847,331.1,1.2,1.1,2021-02-13,1150,A,54,6.0NRT,317.6,12.3,D
7.927,26.836,332.2,1.2,1.1,2021-02-13,1150,A,60,6.0NRT,318.4,14,D
7.248,22.079,344.9,1.1,1.1,2021-02-13,1150,A,90,6.0NRT,309.2,48.1,D
7.247,22.069,360.4,1.1,1.1,2021-02-13,1150,A,100,6.0NRT,312.1,90.1,D
6.942,20.051,325.2,1.5,1.2,2021-02-13,1150,A,65,6.0NRT,308.5,20.4,D
6.875,19.614,336.4,1.6,1.3,2021-02-13,1150,A,83,6.0NRT,307,52.5,D
6.828,19.313,321.8,1.7,1.3,2021-02-13,1150,A,31,6.0NRT,306.9,11.7,D
8.836,33.587,330.6,4,1.9,2021-02-13,1150,A,79,6.0NRT,309.6,106.3,D
8.831,33.551,329.4,3.9,1.8,2021-02-13,1150,A,56,6.0NRT,309.3,102.3,D
8.801,33.308,319,3.8,1.8,2021-02-13,1150,A,52,6.0NRT,307.6,47.2,D
7.052,20.631,327,1.4,1.2,2021-02-13,1150,A,62,6.0NRT,311.5,15.2,D
6.692,18.196,326.2,2.1,1.4,2021-02-13,1150,A,67,6.0NRT,309.8,30.9,D
8.217,28.642,334.6,1.6,1.2,2021-02-13,1150,A,77,6.0NRT,318.5,23.4,D
7.109,20.87,341.6,1.3,1.1,2021-02-13,1150,A,88,6.0NRT,313.2,44.1,D
6.942,19.752,342.1,1.6,1.2,2021-02-13,1150,A,88,6.0NRT,305.4,70.9,D
6.94,19.738,341.6,1.6,1.2,2021-02-13,1150,A,88,6.0NRT,307.9,69.3,D
6.801,18.821,324.3,1.9,1.3,2021-02-13,1150,A,42,6.0NRT,309,24.8,D
8.823,33.583,326.6,4,1.9,2021-02-13,1150,A,39,6.0NRT,309.6,70.5,D
8.218,28.651,333.3,1.6,1.2,2021-02-13,1150,A,72,6.0NRT,318.8,18.9,D
7.421,22.883,326.9,1.1,1,2021-02-13,1150,A,43,6.0NRT,312,11.8,D
7.42,22.874,328.8,1.1,1,2021-02-13,1150,A,54,6.0NRT,311.1,13.4,D
7.118,20.876,369.9,1.3,1.1,2021-02-13,1150,A,100,6.0NRT,314.3,149.4,D
7.116,20.864,363.3,1.3,1.1,2021-02-13,1150,A,100,6.0NRT,311.2,118.9,D
6.941,19.747,353.2,1.6,1.2,2021-02-13,1150,A,96,6.0NRT,306.9,115,D
6.939,19.732,323.8,1.6,1.2,2021-02-13,1150,A,52,6.0NRT,308.1,19.1,D
6.793,18.817,327.2,1.9,1.3,2021-02-13,1150,A,71,6.0NRT,308.3,34.1,D
6.692,18.191,323.3,2.1,1.4,2021-02-13,1150,A,59,6.0NRT,309.5,22.5,D
6.68,18.115,324.5,2.2,1.4,2021-02-13,1150,A,68,6.0NRT,304,30.8,D
8.84,33.581,327.6,4,1.9,2021-02-13,1150,A,54,6.0NRT,309.1,76.1,D
8.811,33.337,317.4,3.8,1.8,2021-02-13,1150,A,41,6.0NRT,305.5,38.4,D
7.659,24.459,331.9,1,1,2021-02-13,1150,A,68,6.0NRT,317.2,10.4,D
7.658,24.45,333,1,1,2021-02-13,1150,A,71,6.0NRT,316.9,12.3,D
7.128,20.874,326.9,1.3,1.1,2021-02-13,1150,A,65,6.0NRT,311.9,11.7,D
6.004,13.977,317.4,4.7,2,2021-02-13,1150,A,29,6.0NRT,301.4,67.7,D
7.228,21.464,340.4,1.2,1.1,2021-02-13,1150,A,87,6.0NRT,314.9,36.8,D
7.227,21.453,325.9,1.2,1.1,2021-02-13,1150,A,66,6.0NRT,313.5,9.6,D
6.979,19.842,323.4,1.6,1.2,2021-02-13,1150,A,54,6.0NRT,302.6,17.2,D
7.102,20.567,328.8,1.4,1.2,2021-02-13,1150,A,73,6.0NRT,309,18.3,D
6.99,19.841,328,1.6,1.2,2021-02-13,1150,A,70,6.0NRT,303.9,25.9,D
6.922,19.403,330.6,1.7,1.3,2021-02-13,1150,A,75,6.0NRT,310.9,31.2,D
6.74,18.164,322.1,2.1,1.4,2021-02-13,1150,A,58,6.0NRT,308.5,19.8,D
7.609,23.79,331.4,1,1,2021-02-13,1150,A,71,6.0NRT,318.1,9.9,D
7.607,23.781,332.9,1,1,2021-02-13,1150,A,74,6.0NRT,318.4,11.9,D
7.318,21.8,327.6,1.2,1.1,2021-02-13,1150,A,70,6.0NRT,308.6,18,D
7.317,21.789,357,1.2,1.1,2021-02-13,1150,A,98,6.0NRT,311.4,84.2,D
7.315,21.779,328.3,1.2,1.1,2021-02-13,1150,A,71,6.0NRT,308.1,17.6,D
6.954,19.382,324.6,1.7,1.3,2021-02-13,1150,A,63,6.0NRT,310.6,17.9,D
6.952,19.367,327.4,1.7,1.3,2021-02-13,1150,A,70,6.0NRT,310.1,25.7,D
8.215,28.04,337.5,1.4,1.2,2021-02-13,1150,A,78,6.0NRT,320,27.4,D
7.53,23.18,338.8,1,1,2021-02-13,1150,A,56,6.0NRT,315.1,23.3,D
7.326,21.788,357.5,1.2,1.1,2021-02-13,1150,A,98,6.0NRT,312.1,85.2,D
7.325,21.778,340.6,1.2,1.1,2021-02-13,1150,A,87,6.0NRT,309.4,40.2,D
8.766,32.079,341.4,3,1.7,2021-02-13,1150,A,89,6.0NRT,309.4,159.6,D
7.539,23.179,346.9,1,1,2021-02-13,1150,A,90,6.0NRT,314.3,39.3,D
7.019,19.66,322.4,1.6,1.3,2021-02-13,1150,A,41,6.0NRT,308,12.3,D
6.822,18.362,319.9,2.1,1.4,2021-02-13,1150,A,39,6.0NRT,301.3,18.4,D
8.163,27.52,344.4,1.3,1.1,2021-02-13,1150,A,86,6.0NRT,316.5,44.8,D
7.25,21.135,337,1.3,1.1,2021-02-13,1150,A,83,6.0NRT,312.5,32.4,D
7.006,19.566,324,1.6,1.3,2021-02-13,1150,A,38,6.0NRT,309,16.3,D
7.512,22.805,325,1.1,1,2021-02-13,1150,A,36,6.0NRT,311.4,9.9,D
7.51,22.796,331,1.1,1,2021-02-13,1150,A,74,6.0NRT,313.6,17,D
7.509,22.786,334.3,1.1,1,2021-02-13,1150,A,79,6.0NRT,312.5,20.5,D
8.77,32.098,331.6,3,1.7,2021-02-13,1150,A,49,6.0NRT,310.1,84,D
8.767,32.071,338.5,3,1.7,2021-02-13,1150,A,77,6.0NRT,309.1,129.6,D
8.234,27.9,336.6,1.4,1.2,2021-02-13,1150,A,76,6.0NRT,318.3,22,D
7.521,22.804,347.5,1.1,1,2021-02-13,1150,A,92,6.0NRT,312.8,46.7,D
7.519,22.794,334.2,1.1,1,2021-02-13,1150,A,79,6.0NRT,314.1,21.5,D
7.518,22.785,339.1,1.1,1,2021-02-13,1150,A,85,6.0NRT,311.9,28.6,D
9.037,34.183,319.3,4.5,1.9,2021-02-13,1150,A,46,6.0NRT,304.5,58.9,D
8.789,32.123,343.2,3,1.7,2021-02-13,1150,A,84,6.0NRT,311.5,172.8,D
8.785,32.096,350.4,3,1.7,2021-02-13,1150,A,95,6.0NRT,312.2,240.6,D
8.782,32.069,328.4,3,1.7,2021-02-13,1150,A,32,6.0NRT,308.7,57.4,D
7.736,24.222,333.8,1,1,2021-02-13,1150,A,74,6.0NRT,315.1,13.8,D
7.735,24.213,328.9,1,1,2021-02-13,1150,A,53,6.0NRT,314.2,7.5,D
7.35,21.594,324.8,1.2,1.1,2021-02-13,1150,A,52,6.0NRT,311.8,10.1,D
7.326,21.432,328.3,1.2,1.1,2021-02-13,1150,A,71,6.0NRT,309.5,19.1,D
7.028,19.487,337.2,1.7,1.3,2021-02-13,1150,A,83,6.0NRT,314,46.4,D
7.025,19.472,333.5,1.7,1.3,2021-02-13,1150,A,75,6.0NRT,311.3,34.3,D
6.622,16.934,321.2,2.7,1.6,2021-02-13,1150,A,60,6.0NRT,307.7,29.4,D
8.551,30.133,325.4,2.1,1.4,2021-02-13,1150,A,39,6.0NRT,313.2,25.9,D
6.892,18.546,321.9,2,1.4,2021-02-13,1150,A,48,6.0NRT,303.3,23.5,D
6.75,17.645,328.8,2.3,1.5,2021-02-13,1150,A,73,6.0NRT,313.4,36.8,D
